"","dendcut120"
"WP_006361556_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Slackia_PFAM",45
"WP_012798300_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Slackia_PFAM",45
"WP_007220656_Planctomycetes_Candidatus_Brocadiales_Candidatus_Brocadiae_NA_Jettenia_PFAM",45
"WP_070068227_Planctomycetes_Candidatus_Brocadiae_PVC_group_NA_Brocadia_PFAM",45
"WP_020876618_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfococcus_PFAM",45
"WP_012750015_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",45
"WP_010938157_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_AhbC_Hildenborough",45
"WP_011526286_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_PFAM",45
"WP_011368419_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",45
"WP_015904650_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacterium_PFAM",45
"WP_004071978_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacter_PFAM",45
"WP_006965445_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfotignum_PFAM",45
"WP_072725763_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Tepidibacter_PFAM",45
"WP_014553494_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halanaerobium_PFAM",45
"WP_076712610_Aquificae_Aquificae_Desulfurobacteriales_Desulfurobacteriaceae_Desulfurobacterium_PFAM",45
"AEE14833_Firmicutes_Clostridia_Thermoanaerobacterales_Thermodesulfobiaceae_Thermodesulfobium_BLAST",45
"WP_041438510_Firmicutes_Clostridia_Thermoanaerobacterales_Thermodesulfobiaceae_Thermodesulfobium_BLAST",45
"WP_021168863_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",45
"WP_122627170_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Lucifera_BLAST",45
"WP_004092635_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Acetonema_PFAM",45
"WP_038671517_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Pelosinus_PFAM",45
"WP_007936595_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Pelosinus_PFAM",45
"WP_007954320_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Pelosinus_BLAST",45
"WP_090931984_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Pelosinus_BLAST",45
"WP_066244728_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Anaerosporomusa_PFAM",45
"WP_126309674_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Methylomusa_BLAST",45
"WP_075754717_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",45
"WP_021167300_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",45
"WP_093690228_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporolituus_BLAST",45
"WP_007289380_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Thermosinus_PFAM",45
"WP_013120022_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Thermincola_PFAM",45
"WP_090441276_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Natronincola_BLAST",45
"WP_044824235_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",45
"WP_011971203_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Alkaliphilus_PFAM",45
"WP_014183796_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",45
"WP_007780693_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",45
"WP_009621208_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",45
"WP_075365069_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",45
"WP_013624581_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Syntrophobotulus_PFAM",45
"WP_015043090_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Dehalobacter_PFAM",45
"WP_006718320_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfitobacterium_PFAM",45
"WP_015262713_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfitobacterium_PFAM",45
"WP_011460177_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfitobacterium_PFAM",45
"WP_054259026_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Propionispora_PFAM",45
"WP_027889140_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Megamonas_PFAM",45
"WP_154619505_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_118015238_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella_BLAST",45
"WP_118474044_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella_BLAST",45
"WP_036376175_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella_BLAST",45
"WP_005840279_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella_BLAST",45
"ERL04440_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella_BLAST",45
"WP_040637264_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella_BLAST",45
"WP_074573548_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_014425379_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_028129359_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_073088562_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_026759865_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_PFAM",45
"WP_173439305_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_026765238_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_074815816_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_074673145_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_173435724_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_037353528_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_173376426_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_175463464_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_185753783_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_BLAST",45
"WP_006191181_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_PFAM",45
"WP_072935577_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Schwartzia_PFAM",45
"WP_088554702_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Calderihabitans_BLAST",45
"WP_011392759_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Moorella_PFAM",45
"WP_054936776_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Moorella_PFAM",45
"WP_011878478_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_PFAM",45
"WP_003541136_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_PFAM",45
"WP_013841657_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_PFAM",45
"WP_008409693_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_PFAM",45
"WP_015756852_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfofarcimen_PFAM",45
"WP_006521932_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfallas_PFAM",45
"OPX81564_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Pelotomaculum_BLAST",45
"KUK32124_Firmicutes_Clostridia_Thermoanaerobacterales_Thermodesulfobiaceae_Thermodesulfobium_BLAST",45
"WP_115792655_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Ammonifex_BLAST",45
"WP_015739243_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Ammonifex_PFAM",45
"RJX22752_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Ammonifex_BLAST",45
"WP_123928760_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermodesulfitimonas_BLAST",45
"WP_031513665_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfohalotomaculum_BLAST",45
"WP_075858959_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Carboxydothermus_BLAST",45
"WP_075865758_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Carboxydothermus_BLAST",45
"WP_028052145_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Carboxydothermus_BLAST",45
"WP_011344130_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Carboxydothermus_PFAM",45
"WP_084053986_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfonispora_BLAST",45
"WP_028307205_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfitibacter_BLAST",45
"WP_012283028_Firmicutes_Clostridia_Clostridiales_Heliobacteriaceae_Heliobacterium_PFAM",45
"WP_073091582_Firmicutes_Clostridia_Clostridiales_Syntrophomonadaceae_Thermosyntropha_PFAM",45
"WP_011640120_Firmicutes_Clostridia_Clostridiales_Syntrophomonadaceae_Syntrophomonas_PFAM",45
"WP_013175588_Firmicutes_Clostridia_Clostridiales_Syntrophomonadaceae_Syntrophothermus_PFAM",45
"WP_046498850_Firmicutes_Clostridia_Clostridiales_Syntrophomonadaceae_Syntrophomonas_PFAM",45
"WP_021802470_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",45
"WP_071611892_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",45
"WP_004455118_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",45
"WP_015613916_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",45
"WP_066020537_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",45
"WP_007060135_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",45
"WP_017894974_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",45
"WP_066626417_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",45
"WP_009171431_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",45
"WP_077365888_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_015394790_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",45
"WP_183276871_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_168982600_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_077839362_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_041900907_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_105412531_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_023976167_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_039773839_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"GEA33536_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_077831646_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_065417291_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"ABR34178_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_077868594_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"GEP64261_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"CUU47505_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_171771208_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_026015900_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_103698585_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",45
"WP_036939118_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Pseudobacteroides_PFAM",45
"WP_014553493_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halanaerobium_PFAM",45
"WP_073224935_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_PFAM",45
"WP_073055120_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_PFAM",45
"WP_013272466_Firmicutes_Lachnospiraceae_Clostridiales_NA_Lacrimispora_PFAM",45
"WP_015760946_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Eggerthella_PFAM",45
"WP_008516225_Firmicutes_Clostridia_Clostridiales_Syntrophomonadaceae_Dethiobacter_PFAM",45
"WP_089024403_Firmicutes_Clostridia_Natranaerobiales_Natranaerobiaceae_Natranaerobius_BLAST",45
"WP_012447586_Firmicutes_Clostridia_Natranaerobiales_Natranaerobiaceae_Natranaerobius_PFAM",45
"WP_078809947_Firmicutes_Clostridia_Halanaerobiales_Halobacteroidaceae_Selenihalanaerobacter_BLAST",45
"WP_089760721_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halarsenatibacter_BLAST",45
"WP_040950462_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Gorillibacterium_BLAST",45
"WP_038695941_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",45
"WP_025335043_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",45
"WP_051985429_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",45
"WP_108464818_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_BLAST",45
"RME86120_Chloroflexi_Caldilineae_Unknown_Unknown_Unknown_BLAST",45
"OGP32550_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"OGQ01431_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_062484269_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_PFAM",45
"WP_013247161_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_PFAM",45
"WP_053378347_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_PFAM",45
"QOJ05577_Planctomycetes_Planctomycetia_Unknown_Unknown_Unknown_BLAST",45
"WP_070067658_Planctomycetes_Candidatus_Brocadiales_Candidatus_Brocadiae_NA_Brocadia_PFAM",45
"RME61841_Chloroflexi_Caldilineae_Unknown_Unknown_Unknown_BLAST",45
"WP_146660170_Planctomycetes_Phycisphaerae_Sedimentisphaerales_Anaerohalosphaeraceae_Anaerohalosphaera_BLAST",45
"WP_169728843_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Aneurinibacillus_BLAST",45
"WP_069644077_Firmicutes_Bacilli_Bacillales_Unknown_Desulfuribacillus_BLAST",45
"WP_069702934_Firmicutes_Bacilli_Bacillales_Unknown_Desulfuribacillus_BLAST",45
"WP_096183107_Firmicutes_Bacilli_Bacillales_Alicyclobacillaceae_Effusibacillus_BLAST",45
"WP_070120610_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_BLAST",45
"WP_069656852_Firmicutes_Bacilli_Bacillales_Bacillaceae_Vulcanibacillus_BLAST",45
"WP_068724720_Firmicutes_Bacilli_Bacillales_Bacillaceae_Tepidibacillus_BLAST",45
"WP_069798183_Firmicutes_Bacilli_Bacillales_Bacillaceae_Tepidibacillus_BLAST",45
"OEU52920_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Unknown_Unknown_BLAST",45
"WP_013458075_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae_Oceanithermus_PFAM",45
"WP_015592767_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_PFAM",45
"WP_166240337_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_BLAST",45
"WP_068657250_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",45
"TEU13567_Chloroflexi_Anaerolineae_Anaerolineales_Unknown_Unknown_BLAST",45
"OPZ30285_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"OGP85119_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"RLA85572_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"RLA78332_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"RLA96766_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_008870455_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonatronospira_PFAM",45
"WP_035243875_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonatronovibrio_BLAST",45
"WP_045215173_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonatronovibrio_BLAST",45
"RQD63116_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonatronovibrio_BLAST",45
"PIE68395_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"KUJ95052_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonauticus_BLAST",45
"WP_092066094_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonauticus_BLAST",45
"WP_173084929_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_027192287_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"KAF0235174_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_009182065_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",45
"WP_163303721_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_176630024_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfolutivibrio_BLAST",45
"WP_176636981_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfolutivibrio_BLAST",45
"WP_027193296_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_144303632_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_144233428_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_171267230_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_165079364_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_165068498_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_165176507_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_154512781_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_062253644_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"EFL87227_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_147568429_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_183721198_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"SCM73230_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_179981765_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"OXS29388_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_180365408_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_165450932_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"RHH22407_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"TBH79135_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"RRD70649_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_185702318_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_136398780_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_022659708_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"SBW05032_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_192112688_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_096400051_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"GFH62825_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_087352587_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_156831662_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_006008768_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"WP_168934664_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
"CAJ54262_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_BLAST",45
"AGC49610_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_BLAST",45
"WP_081475778_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_BLAST",45
"KAA0205470_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_BLAST",45
"WP_016360743_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_BLAST",45
"WP_148399713_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_BLAST",45
"WP_157134928_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_BLAST",45
"PWM71469_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_BLAST",45
